Results from query to  NASA/IPAC Extragalactic Database (NED),,,,,,,,,,,,,,,,
which is funded by the National Aeronautics and Space Administration.,,,,,,,,,,,,,,,,
and operated by the California Institute of Technology.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
queryDateTime:2024-06-24T19:37:35PDT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Main Information Table for All Sky,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Equinox:J2000.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CoordSystem:Equatorial,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
26160,WISEA J211538.78+425246.3,318.91179,42.87947,G,3189,0.010637,PUN,,0,2,0,32,6,1,2,1
26161,CGCG 426-028,318.92446,15.67389,G,8200,0.027352,S1L,15.6,0,8,0,12,6,2,0,2
26162,AM 2112-554 NED01,318.93779,-55.51128,G,12467,0.041585,SLS,16.08,0,7,0,36,9,3,2,0
26163,ESO 286- G 082,318.94042,-42.42711,G,4901,0.016348,SUN,13.5r,0,28,2,45,11,5,18,0
26164,ESO 144-IG 021,318.97708,-59.22972,GPair,9893,0.033,SUN,,0,7,1,4,5,1,1,0
26165,CGCG 401-012,318.99044,9.5431,G,8784,0.029301,SLS,15.3g,0,59,0,82,24,21,10,0
26166,WISEA J211605.70-233428.6,319.02379,-23.57461,G,11234,0.037473,SLS,15.0r,0,8,0,37,8,3,2,0
26167,IC 5092,319.06042,-64.46467,G,3248,0.010835,S1L,12.77,0,47,2,50,14,10,17,0
26168,WISEA J211620.56-225929.8,319.08567,-22.99164,G,10764,0.035905,SLS,15.0r,0,9,0,46,10,3,2,0
26169,ESO 342- G 025,319.092,-38.98156,G,8803,0.029364,SUN,13.8r,0,27,0,52,16,9,16,0
26170,ESO 530- G 028,319.10154,-25.00414,G,14654,0.04888,SLS,17.11,0,13,0,42,11,3,13,0
26171,NGC 7047,319.11519,-0.82649,G,5783,0.01929,SLS,14.0g,0,98,1,93,35,32,14,2
26172,NGC 7041,319.13492,-48.36356,G,1946,0.006491,SUN,12.09,0,96,5,64,16,12,17,0
26173,ESO 599- G 005,319.13904,-22.2155,G,8048,0.026845,S1L,14.6r,0,19,1,50,12,3,14,0
26174,CGCG 471-002,319.22033,24.20419,G,2882,0.009613,SUN,15,0,24,0,42,13,9,3,0
26175,II Zw 116,319.22121,13.27,G,9213,0.030731,SUN,15.1,0,10,1,33,8,4,2,0
26176,WISEA J211654.81-204446.5,319.22838,-20.74633,G,14869,0.049598,SLS,18.19,0,6,0,36,8,3,2,0
26177,ESO 342- G 027,319.23037,-42.26003,G,5325,0.017762,SUN,12.3r,0,41,2,45,13,11,19,0
26178,ESO 464- G 030,319.23783,-28.32636,G,10311,0.034394,SLS,14.0r,0,28,0,26,12,7,16,1
26179,UGC 11738,319.24192,83.82125,G,4237,0.014133,S1L,15.22,0,50,1,50,17,13,7,0
26180,ESO 402- G 021,319.26454,-33.98881,G,8801,0.029357,S1L,15.13,0,26,2,20,12,10,5,2
26181,ZTF18accxltw,319.27914,-6.72442,G,8749,0.029184,SLS,14.7g,0,37,0,79,20,16,11,0
26182,ESO 287- G 001,319.32733,-44.89144,G,14780,0.0493,PUN,16.25,0,12,1,34,10,1,13,0
26183,WISEA J211720.60+141440.2,319.33583,14.24442,G,14367,0.047924,PUN,,0,4,0,32,6,1,2,0
26184,GALEXASC J211722.02-355401.8,319.34141,-35.90049,G,9027,0.030111,SUN,15.39,0,4,0,8,3,1,0,4
26185,FAIRALL 0964,319.34392,-47.70967,G,6733,0.022459,SLS,15.48,0,18,0,40,12,6,2,0
26186,WISEA J211723.02-340219.5,319.346,-34.03889,G,8766,0.02924,SUN,15.78,0,10,0,24,7,3,0,3
26187,WISEA J211729.02-804808.5,319.37121,-80.80236,G,8743,0.029164,SLS,16.1b,0,15,0,35,10,5,2,0
26188,ESO 342-IG 032,319.39121,-41.24972,G,8368,0.027913,SUN,14.4r,0,25,1,45,14,8,16,0
26189,WISEA J211734.05-350315.4,319.39192,-35.05442,G,10715,0.035741,SLS,16.26,0,12,0,39,10,4,2,0
26190,ESO 530- G 031,319.42608,-22.77083,G,8206,0.027372,SUN,13.7r,0,27,1,44,14,6,18,0
26191,ESO 145-IG 003,319.42897,-58.87269,GTrpl,14854,0.049548,SUN,14.89,0,11,1,7,5,2,1,0
26192,ESO 145-IG 003 NED01,319.43875,-58.87167,G,14984,0.049981,SLS,15.59,0,7,0,37,7,4,12,0
26193,UGC 11715,319.44983,13.59347,G,5049,0.016842,S1L,15.58,0,33,0,41,7,4,5,0
26194,IC 5094,319.45625,-66.42767,G,10123,0.033767,SUN,14.5,0,19,2,48,12,7,16,0
26195,NGC 7041B,319.45625,-48.39064,G,6814,0.022729,SLS,15.85,0,16,0,42,11,4,2,0
26196,ESO 530- G 033,319.47733,-23.03594,G,10940,0.036492,SUN,13.9r,0,21,1,43,12,6,15,0
26197,AM 2105-855,319.48967,-85.76039,G,4970,0.016578,SLS,16.5b,0,4,0,35,8,3,2,0
26198,ESO 530- G 034,319.49579,-22.83558,G,7896,0.026338,SUN,14.21,0,44,1,45,16,11,17,0
26199,AM 2115-272 NED01,319.51457,-27.26938,G,9920,0.033089,SUN,16.36,0,10,0,6,3,1,0,1
26200,ESO 287- G 004,319.52633,-46.30072,G,4227,0.0141,SUN,13.4r,0,28,1,47,13,6,16,0
26201,WISEA J211808.81-663017.4,319.53679,-66.50486,G,10992,0.036665,SLS,16.8b,0,9,0,38,8,3,2,0
26202,WISEA J211816.05-073508.2,319.56692,-7.58552,G,8643,0.028831,SLS,15.5g,0,32,0,58,14,11,6,0
26203,IC 5096,319.58975,-63.76067,G,3144,0.010487,SUN,13.3,0,61,1,49,12,9,16,0
26204,FAIRALL 1173,319.61954,-36.54594,G,7554,0.025197,SLS,16.23,0,11,0,35,9,6,2,2
26205,WISEA J211830.57-090152.5,319.62729,-9.03119,G,2574,0.008586,UUN,14.94,0,17,1,33,9,8,2,2
26206,NGC 7052,319.63771,26.44703,G,4672,0.015584,SUN,13.4,0,306,12,98,43,19,8,0
26207,UGC 11717,319.64713,19.71813,G,6303,0.021025,SUN,15.1,0,46,2,17,15,11,5,0
26208,WISEA J211837.67-411331.1,319.657,-41.22531,G,9288,0.030981,SLS,14.0r,0,13,0,37,10,4,2,0
26209,MRK 0513,319.71058,2.26192,G,5460,0.018213,SUN,16,0,17,0,40,8,5,2,0
26210,WISEA J211852.13+634749.6,319.71733,63.79717,G,11051,0.036862,PUN,,0,4,0,31,5,1,2,0
26211,CGCG 401-013,319.71921,5.84964,G,8495,0.028336,S1L,15.35,0,23,0,42,14,11,5,0
26212,CGCG 471-006,319.74538,25.43106,G,934,0.003115,S1L,15.05,0,30,0,46,17,12,5,0
26213,CGCG 375-026,319.75115,-0.96397,G,5841,0.019483,SLS,15.4g,0,38,0,77,19,15,10,0
26214,NGC 7049,319.75126,-48.56216,G,2285,0.007622,SUN,11.72,0,156,6,95,21,14,17,0
26215,WISEA J211900.63-195658.6,319.75267,-19.94964,G,12455,0.041545,SLS,15.1r,0,7,0,40,9,3,2,0
26216,WISEA J211903.57-054456.4,319.76508,-5.74917,G,8214,0.027399,SUN,14.3I,0,11,0,40,9,5,2,0
26217,2MFGC 16144,319.80742,-22.29317,G,11016,0.036745,SLS,15.1r,0,12,0,31,10,2,0,0
26218,UGC 11720,319.80908,6.01767,G,3920,0.013076,SUN,14.53,0,22,0,26,8,7,7,0
26219,WISEA J211914.50+051407.5,319.81046,5.23542,G,14428,0.048126,SLS,,0,3,0,35,7,3,2,0
26220,WISEA J211922.85+335026.4,319.84521,33.84069,G,14787,0.049324,SLS,11.2K,0,6,0,27,5,4,2,1
26221,UGC 11721,319.86154,14.05742,G,5080,0.016945,S1L,15.19,0,38,1,40,14,11,7,0
26222,WISEA J211931.56-184710.0,319.88153,-18.78621,G,12229,0.040792,SLS,15.1r,0,7,0,36,7,3,2,0
26223,WISEA J211931.87-261345.7,319.88279,-26.22942,G,12169,0.040591,SLS,16.0r,0,4,0,32,6,2,2,0
26224,WISEA J211932.54+042434.2,319.88561,4.40963,G,11904,0.039706,SLS,16.69,0,4,0,40,8,3,2,0
26225,ESO 599- G 006,319.89012,-20.43702,G,11757,0.039217,SUN,14.8r,0,21,1,43,13,7,13,0
26226,WISEA J211934.55-452305.0,319.89396,-45.38475,G,2763,0.009216,SUN,14.0r,0,22,0,36,12,6,2,0
26227,WISEA J211935.54-551107.1,319.89808,-55.18544,G,8031,0.026789,SLS,14.1r,0,12,0,32,8,4,2,0
26228,ESO 530- G 036,319.90137,-26.37814,G,14846,0.049521,SUN,14.6r,0,14,1,39,8,4,16,0
26229,UGC 11722,319.90958,21.972,G,4957,0.016535,S1L,15.01,0,34,0,39,11,8,6,0
26230,WISEA J211942.74+090108.3,319.92804,9.01906,G,13592,0.045337,PUN,,0,5,0,32,7,1,2,0
26231,MCG -04-50-018,319.94842,-24.28628,G,9197,0.030678,SUN,14.8,0,15,0,37,9,5,3,1
26232,NGC 7051,319.96387,-8.78294,G,2519,0.008402,S1L,12.9B,0,66,0,45,18,14,6,0
26233,ESO 342- G 035,320.03171,-39.76861,G,3758,0.012535,S1L,13.1r,0,30,1,44,13,10,18,0
26234,2MASX J21200830-0355036,320.03479,-3.91762,G,8872,0.029594,SUN,16.41,0,27,2,31,11,6,2,0
26235,IC 1372,320.07121,-5.60458,G,8196,0.027339,SLS,13.4I,0,10,0,36,8,4,2,0
26236,UGC 11723,320.07283,-1.68433,G,4896,0.016331,S1L,13.7B,0,97,1,73,22,15,6,0
26237,AM 2115-685,320.09275,-68.73072,G,12329,0.041125,SLS,15.8b,0,7,0,38,10,3,2,0
26238,MCG -02-54-005,320.0975,-13.17131,G,9008,0.030047,SLS,15,0,27,0,39,14,8,5,0
26239,WISEA J212026.11-200328.9,320.10878,-20.05806,G,11581,0.03863,SLS,14.8r,0,12,0,37,11,4,2,0
26240,MRK 0514,320.11888,2.77619,G,14090,0.046999,SUN,14.8,0,52,1,35,15,9,2,0
26241,WISEA J212033.43-335932.5,320.13942,-33.99242,G,10790,0.035992,UUN,16.41,0,8,0,28,7,2,0,2
26242,UGC 11724,320.15933,1.04719,G,6203,0.020691,S1L,15.02,0,44,2,47,16,12,6,0
26243,WISEA J212042.46+442359.3,320.177,44.39975,G,3988,0.013303,SLS,11.1B,0,40,0,38,9,7,3,1
26244,WISEA J212044.92-304333.8,320.18721,-30.726,G,10092,0.033663,SLS,16.21,0,11,0,37,10,4,2,0
26245,WISEA J212046.31+451621.4,320.19246,45.27278,G,228,0.000761,SUN,9.73K,0,8,0,29,7,4,2,0
26246,ESO 236- G 004,320.22683,-48.70525,G,9204,0.030701,SLS,14.2r,0,15,1,40,9,4,14,0
26247,ESO 075- G 002,320.22825,-68.02206,G,10493,0.035,SUN,14.5r,0,16,1,44,11,4,14,0
26248,LSBC F530-03,320.25615,23.40174,G,4769,0.015908,SUN,16.64,0,8,0,4,3,1,0,0
26249,UGC 11725,320.25734,9.17749,G,6280,0.020948,S1L,15.14,0,52,0,42,16,11,7,0
26250,WISEA J212102.83-601809.0,320.26162,-60.3025,G,10043,0.0335,SLS,14.8r,0,7,0,40,9,3,2,0
26251,WISEA J212103.45-551506.4,320.26467,-55.2522,G,10120,0.033757,SLS,14.9r,0,14,0,34,8,5,2,0
26252,NGC 7053,320.28172,23.08479,G,4708,0.015704,SUN,14.02,0,42,2,41,13,8,7,1
26253,WISEA J212111.32-281539.4,320.29717,-28.261,G,14152,0.047206,SLS,15.5r,0,6,0,36,7,3,2,0
26254,WISEA J212114.21-224343.1,320.30912,-22.7285,G,9514,0.031735,SLS,15.3r,0,5,0,36,7,3,2,0
26255,ESO 287- G 009,320.31792,-46.15278,G,2715,0.009056,SUN,13.7r,0,54,4,48,17,11,16,0
26256,IC 5104,320.37187,21.24197,G,4956,0.016531,S1L,14.27,0,63,1,64,16,12,7,0
26257,CGCG 426-043,320.40162,11.30068,G,14141,0.047169,S1L,15.6g,0,40,1,65,9,7,10,0
26258,WISEA J212139.08+440350.3,320.41271,44.06389,G,3808,0.012703,SLS,14.39,0,10,0,33,5,4,2,0
26259,IC 5100,320.43108,-65.93336,G,5077,0.016935,UUN,14.57,0,40,3,51,13,13,16,0
26260,WISEA J212147.30+441442.2,320.44708,44.24503,G,3483,0.011619,PUN,,0,2,0,28,4,1,2,1
26261,IC 5099,320.45438,-70.98336,G,13229,0.044127,SLS,15.41,0,15,1,38,10,5,14,0
26262,WISEA J212153.88-271845.3,320.47433,-27.31256,G,14664,0.048914,SLS,14.7r,0,8,0,37,9,3,2,0
26263,IC 5101,320.48237,-65.83606,G,5140,0.017145,UUN,13.8b,0,28,3,46,11,8,16,0
26264,NGC 7056,320.5315,18.66567,G,5372,0.017919,SUN,13.75,0,62,2,81,16,12,8,0
26265,WISEA J212211.70-593033.4,320.54875,-59.50925,G,14816,0.049421,SLS,14.9r,0,10,0,39,9,3,2,0
26266,WISEA J212220.14-525903.9,320.584,-52.98436,G,14524,0.048447,SLS,15.0r,0,5,0,33,7,3,2,0
26267,ESO 530-IG 038,320.63013,-27.1799,GPair,11217,0.037416,UUN,15.35,0,11,2,14,6,3,10,1
26268,ESO 402- G 026,320.63079,-36.68156,G,2708,0.009033,SUN,13.69,0,65,1,43,17,10,6,1
26269,CGCG 426-047,320.67,14.8685,G,4814,0.016058,S1L,15.3,0,13,0,42,10,5,2,0
26270,WISEA J212250.18-611042.9,320.70917,-61.17858,G,11695,0.03901,SLS,15.6r,0,4,0,36,8,2,2,0
26271,WISEA J212301.96+681142.3,320.75825,68.19506,G,2688,0.008966,SLS,9.34K,0,6,0,27,7,5,2,0
26272,ESO 530- G 042,320.76184,-22.50062,G,9657,0.032212,SUN,13.6r,0,17,1,13,5,4,16,1
26273,CGCG 401-019,320.77758,7.11253,G,8824,0.029434,S1L,15.7,0,9,0,35,8,3,2,0
26274,ESO 287- G 013,320.80804,-45.77311,G,2715,0.009056,SUN,12.2r,0,95,6,57,19,17,17,0
26275,WISEA J212318.14+011517.7,320.8259,1.25503,G,5367,0.017904,SLS,18.3g,0,10,0,27,8,5,4,0
26276,2MASX J21231841+0115175,320.82654,1.25503,G,5459,0.018209,SLS,16.0g,0,26,0,43,11,9,6,0
26277,CGCG 449-020,320.83604,17.25775,G,13329,0.044461,S1L,15.2,0,13,0,42,10,6,2,0
26278,WISEA J212322.08-540849.3,320.84221,-54.1475,G,13271,0.044267,SLS,15.2r,0,4,0,31,5,2,2,0
26279,CGCG 426-049,320.84233,10.13324,G,5114,0.017058,S1L,15.1g,0,45,1,77,10,9,10,0
26280,MCG -02-54-007,320.87279,-11.12794,G,8941,0.029824,SLS,15,0,13,0,31,6,4,4,0
26281,MRK 0515,320.87642,-7.74598,G,8296,0.027673,SLS,14.8g,0,33,0,69,14,14,10,1
26282,WISEA J212333.24-372512.0,320.88858,-37.42,G,9011,0.030057,SLS,14.5r,0,11,0,39,10,5,2,0
26283,AM 2120-362,320.92233,-36.10686,G,8982,0.029961,SLS,15.65,0,9,0,23,7,3,2,2
26284,CGCG 358-002,320.93979,79.89362,G,4661,0.015547,SUN,15.5,0,15,0,32,9,5,2,0
26285,WISEA J212352.55-404148.7,320.96913,-40.69694,G,5067,0.016902,SLS,15.3R,0,2,0,18,3,1,0,0
26286,WISEA J212402.96-602444.2,321.01229,-60.41228,G,8184,0.027299,SLS,14.8r,0,5,0,43,10,3,2,0
26287,IC 5105,321.09171,-40.53772,G,5407,0.018036,SUN,12.62,0,83,7,51,8,10,19,1
26288,CGCG 426-051,321.24164,10.86144,G,10081,0.033626,SLS,15.3g,0,27,0,70,11,10,10,0
26289,NGC 7057,321.24458,-42.46044,G,5385,0.017962,SUN,12.6,0,48,2,45,14,14,19,0
26290,WISEA J212502.84+435539.6,321.26192,43.92781,G,6454,0.021527,PUN,,0,1,0,27,4,1,2,0
26291,MCG -04-50-021,321.29279,-24.93253,G,10904,0.036372,SLS,15.17,0,14,0,37,9,5,3,0
26292,2MFGC 16215,321.31283,-20.03483,G,12821,0.042766,SLS,16.41,0,7,0,27,7,1,0,1
26293,WISEA J212521.41+251610.4,321.33919,25.26949,G,11449,0.038189,PUN,15.78,0,2,0,32,5,1,2,0
26294,ESO 342- G 042,321.33979,-40.12111,G,5833,0.019457,SUN,14.0r,0,11,1,44,10,4,14,0
26295,IC 1377,321.36096,4.31422,G,9040,0.030153,SLS,14.8,0,36,1,51,15,10,3,0
26296,IC 5105A,321.37825,-40.27414,G,5056,0.016866,S1L,13.47,0,45,4,51,11,9,19,0
26297,WISEA J212535.39-202403.3,321.39742,-20.40103,G,12827,0.042786,SLS,14.8r,0,8,0,32,7,3,2,0
26298,ESO 287- G 021,321.42579,-43.74294,G,6232,0.020788,SUN,15.13,0,15,0,25,6,4,16,0
26299,NGC 7060,321.47325,-42.41128,G,4810,0.016044,SUN,13.74,0,39,2,49,16,10,19,0
26300,ESO 342- G 045,321.47613,-40.01033,G,4960,0.016545,SUN,13.4r,0,25,3,54,14,8,18,0
26301,ESO 530- G 046,321.48175,-22.76008,G,10697,0.035681,SUN,13.8r,0,29,1,40,12,6,18,1
26302,IC 5105B,321.50108,-40.83478,G,2235,0.007455,SUN,13.71,0,50,4,51,15,9,17,0
26303,ESO 075- G 007,321.50825,-69.80322,G,13767,0.045922,PUN,14.5r,0,8,1,38,9,1,14,0
26304,2MFGC 16223,321.50992,-37.74478,G,9285,0.030971,SLS,15.2r,0,7,0,31,5,3,2,0
26305,UGC 11743,321.5261,30.49354,G,7653,0.025528,S1L,14.9,0,28,1,41,12,7,7,0
26306,ESO 026- G 008,321.57946,-80.56806,G,8622,0.02876,SLS,16.4b,0,9,0,44,9,3,14,1
26307,ESO 287- G 026,321.58771,-43.22108,G,5198,0.017339,SLS,13.6r,0,21,1,46,12,4,14,0
26308,WISEA J212624.50-721935.3,321.60237,-72.32644,G,11992,0.040001,SUN,,0,6,0,35,7,2,2,0
26309,NGC 7068,321.63487,12.18429,G,5235,0.017463,SLS,17.7g,0,41,1,56,12,10,11,0
26310,ESO 402- G 030,321.68517,-34.49906,G,2703,0.009016,SUN,14.33,0,37,1,40,17,9,5,2
26311,ESO 599- G 013,321.6885,-21.76294,G,11212,0.037399,SLS,16.16,0,18,1,38,10,4,14,0
26312,NGC 7065A,321.74106,-7.02154,G,7391,0.024655,SLS,14.6g,0,39,2,73,18,14,15,1
26313,WISEA J212659.92+150130.9,321.74971,15.02517,G,14886,0.049655,PUN,,0,3,0,36,7,1,2,0
26314,ESO 530- G 047,321.76175,-22.99208,G,9685,0.032306,SUN,13.6r,0,36,1,47,15,12,17,0
26315,MCG -02-54-009,321.77492,-9.53192,G,6734,0.022462,S1L,15,0,17,1,34,9,6,4,0
26316,ESO 530- G 049,321.81467,-26.78839,G,11421,0.038096,SLS,14.7r,0,11,0,43,10,3,13,0
26317,NGC 7059,321.83946,-60.01458,G,1734,0.005784,UUN,12.35,0,96,4,63,21,20,17,0
26318,ESO 145- G 006,321.88496,-60.82358,G,4404,0.01469,SUN,14.47,0,27,1,45,10,8,17,0
26319,IC 1383,321.91517,-1.10217,G,8888,0.029647,SLS,15.9g,0,33,0,54,14,11,6,1
26320,WISEA J212742.43+074908.8,321.92682,7.81888,G,12742,0.042503,PUN,18.02,0,4,0,31,5,1,2,0
26321,LQAC 321+056 001,321.93729,56.94436,G,4197,0.014,S1L,13.2r,0,107,0,34,22,18,0,0
26322,WISEA J212745.39+565634.9,321.93915,56.94305,IrS,4317,0.0144,UUN,,0,1,0,38,4,1,2,0
26323,WISEA J212746.76-230031.7,321.945,-23.00869,G,10422,0.034764,SLS,14.9r,0,5,0,36,8,3,2,0
26324,WISEA J212747.50+134830.9,321.94804,13.80847,G,13979,0.04663,PUN,,0,3,0,36,6,1,2,0
26325,2MASX J21274987-1448543,321.95775,-14.81517,G,9244,0.030835,SLS,16.39,0,3,0,30,5,1,4,0
26326,ESO 599- G 014,321.98186,-20.43006,G,11366,0.037913,SUN,14.6r,0,16,1,41,11,7,15,0
26327,ESO 403- G 001,321.99654,-33.90975,G,13573,0.045275,SLS,15.25,0,16,1,38,9,5,12,1
26328,IC 5111,322.04483,2.47376,G,7555,0.025201,S1L,15.1,0,36,0,28,8,7,3,0
26329,IC 5107,322.06204,-65.73553,G,5138,0.017139,SUN,14.64,0,18,1,42,10,4,14,0
26330,ESO 342- G 050,322.06271,-37.86131,G,2658,0.008866,S1L,12.88,0,65,2,61,22,19,19,0
26331,CGCG 401-026,322.16625,4.15667,G,14799,0.049364,SUN,15.6,0,5,0,5,4,1,0,0
26332,UGC 11749,322.20146,20.51086,G,5311,0.017716,S1L,14.21,0,31,0,42,14,11,7,0
26333,MCG -03-54-002,322.22942,-19.67236,G,12059,0.040224,SUN,15.33,0,9,1,36,9,4,4,0
26334,NGC 7064,322.26242,-52.7676,G,767,0.002558,SUN,13.1,0,89,6,51,22,18,16,1
26335,ESO 342- G 052,322.27367,-41.77686,G,9328,0.031115,SUN,13.2r,0,21,1,44,13,5,18,0
26336,UGC 11750,322.28483,2.79989,G,12672,0.042269,S1L,16,0,25,0,46,14,6,4,0
26337,WISEA J212922.47+453746.3,322.34342,45.62939,G,10735,0.035809,PUN,,0,4,0,32,5,1,2,0
26338,WISEA J212925.05-140905.4,322.35458,-14.15153,G,14470,0.048266,PUN,16.93,0,4,0,36,7,2,2,0
26339,NGC 7073,322.35842,-11.48814,G,5556,0.018533,S1L,14.64,0,38,1,44,11,11,4,0
26340,IC 1387,322.39364,-1.35093,G,5594,0.01866,SUN,15,0,15,1,40,11,6,3,0
26341,WISEA J212936.01-431454.5,322.39996,-43.24853,G,5366,0.017899,SLS,14.5r,0,8,0,44,10,4,2,0
26342,NGC 7074,322.41183,6.68256,G,3431,0.011445,S1L,15,0,29,2,42,11,9,2,0
26343,2MASX J21294310+1223036,322.42971,12.38433,G,13653,0.04554,SLS,17.0g,0,14,0,43,8,5,6,0
26344,WISEA J212955.41-300208.3,322.48088,-30.03572,G,7034,0.023463,SLS,14.83,0,17,0,39,11,6,2,0
26345,WISEA J212955.59+643207.8,322.48146,64.53572,G,14432,0.04814,SUN,,0,6,0,32,4,2,2,0
26346,NGC 7077,322.4984,2.41417,G,1152,0.003843,UUN,14.14,0,114,4,56,26,21,6,0
26347,NGC 7080,322.50813,26.7178,G,4838,0.016138,SUN,13.13,0,77,0,68,20,11,8,0
26348,2MASX J21300377-0248332,322.51579,-2.80914,G,3388,0.011301,SLS,13.91,0,27,2,20,3,1,2,0
26349,LCRS B212653.2-420222,322.51612,-41.82008,G,9420,0.031422,SUN,15.2r,0,5,0,41,9,2,2,0
26350,ESO 047- G 033,322.5915,-76.87147,G,6157,0.020538,SLS,15.1r,0,10,0,37,8,3,14,0
26351,UGC 11757,322.60456,41.8432,G,4329,0.01444,S1L,15.1,0,20,0,35,9,4,3,0
26352,NGC 7070,322.60562,-43.08711,G,2376,0.007925,UUN,12.8,0,79,7,54,16,11,19,0
26353,2MASX J21302589-0028272,322.60787,-0.47436,G,5964,0.019894,SLS,16.2g,0,33,0,54,18,15,6,0
26354,WISEA J213033.01-693305.3,322.63771,-69.55158,G,12235,0.040811,SUN,16.37,0,12,0,38,10,4,2,0
26355,ESO 287-IG 030,322.64567,-44.43017,G,10909,0.036389,SLS,14.5r,0,15,1,46,13,4,10,0
26356,NGC 7072,322.65383,-43.15353,G,4958,0.016538,S1L,14.27,0,23,5,45,9,7,18,0
26357,UGC 11758,322.74008,13.98608,G,8614,0.028733,S1L,15.31,0,61,1,41,19,15,7,0
26358,WISEA J213058.07-070508.0,322.74215,-7.08553,G,8335,0.027801,SLS,15.8g,0,33,0,56,16,15,6,0
26359,2MASX J21305895+2232313,322.74538,22.54198,G,13668,0.045593,PUN,16.78,0,4,0,24,5,1,2,0
26360,CGCG 375-048,322.74943,-0.00058,G,9034,0.030135,SUN,15.1g,0,41,0,69,19,16,12,1
26361,KHG 1-15,322.75058,48.24114,G,3791,0.012645,SUN,,0,14,0,33,4,3,2,0
26362,MCG -01-54-020,322.75296,-3.98306,G,7849,0.026181,SLS,15,0,9,0,40,8,3,4,0
26363,ESO 465- G 004,322.78475,-30.27428,G,10037,0.03348,SUN,14.2r,0,16,1,32,9,7,5,0
26364,CGCG 401-029,322.84225,9.42828,G,8513,0.028396,S1L,15.6,0,10,0,35,7,3,2,0
26365,WISEA J213123.03+433618.0,322.84658,43.60503,G,5520,0.018413,SUN,11.1K,0,17,0,33,7,5,2,0
26366,NGC 7081,322.8505,2.49128,G,3286,0.010961,S1L,13.49,0,58,3,56,17,12,7,0
26367,ESO 287-IG 032,322.85242,-43.25961,G,5429,0.018109,SUN,14.1r,0,13,1,42,8,2,13,0
26368,IRAS 21295+4323,322.85581,43.60947,G,5467,0.018236,SUN,,0,3,0,4,1,1,0,0
26369,ESO 403- G 004,322.86846,-36.17017,G,8958,0.029881,SUN,15.14,0,19,1,43,12,6,16,2
26370,NGC 7075,322.88742,-38.61792,G,5540,0.018479,SUN,14.13,0,77,2,58,22,17,18,0
26371,UGC 11760,322.91579,2.45119,G,3255,0.010858,S1L,14.24,0,28,1,34,12,6,5,0
26372,ESO 047- G 034,322.93183,-76.48131,G,3984,0.013289,SUN,14.19,0,24,2,42,9,6,17,0
26373,NGC 7070A,322.94704,-42.84767,G,2391,0.007976,SUN,13.32,0,72,5,60,14,11,19,0
26374,ESO 287- G 035,322.96938,-46.05853,G,8960,0.029887,SLS,14.38,0,26,2,48,15,6,16,0
26375,WISEA J213202.20-334253.8,323.00902,-33.71502,G,8986,0.029974,SLS,15.7V,0,70,0,72,23,21,2,1
26376,ESO 465- G 006,323.01671,-30.82189,G,8868,0.02958,SUN,14.7r,0,20,0,39,12,6,3,0
26377,WISEA J213206.39-705807.6,323.02683,-70.96881,G,9711,0.032392,SLS,14.6r,0,5,0,32,7,3,2,0
26378,MCG -01-55-001,323.04012,-5.72806,G,8236,0.027472,SLS,15,0,11,0,31,6,3,4,0
26379,CGCG 376-004,323.04839,-2.18512,G,9344,0.031168,SUN,16.07,0,13,0,41,9,5,2,0
26380,IC 1390,323.10325,-1.86253,G,5687,0.01897,SUN,15.1,0,14,0,40,9,6,3,0
26381,ESO 403- G 006,323.10454,-34.37281,G,7986,0.026638,SUN,14.64,0,21,1,39,11,6,15,1
26382,NGC 7085,323.10512,6.58126,G,8544,0.0285,S1L,15.2,0,38,1,48,13,10,4,0
26383,CGCG 376-007,323.14529,2.69525,G,8756,0.029207,S1L,14.8,0,16,0,48,12,5,2,0
26384,NGC 7079,323.14688,-44.06756,G,2684,0.008953,UUN,12.46,0,121,8,99,17,12,19,0
26385,ESO 236- G 020,323.14771,-47.5005,G,5238,0.017472,SUN,14.5r,0,14,1,42,9,2,14,0
26386,WISEA J213240.19-340027.8,323.16729,-34.00756,G,12246,0.040848,SLS,15.0r,0,10,0,32,8,5,2,0
26387,2MASX J21324202+2010170,323.17499,20.1713,G,12206,0.040714,PUN,17.24,0,4,0,23,5,1,2,0
26388,WISEA J213246.47+581712.3,323.19379,58.28667,G,7238,0.024142,PUN,,0,1,0,28,4,1,2,0
26389,IC 5108,323.21458,-72.65969,G,11210,0.037393,SUN,15.07,0,22,1,43,10,5,16,0
26390,ESO 531-IG 003,323.21553,-25.33916,GPair,9363,0.031232,SUN,15.5,0,9,1,9,6,1,1,1
26391,CGCG 376-009,323.26583,-1.50411,G,9941,0.03316,SUN,15.7,0,19,0,48,13,6,2,0
